dataset,call_id,emotion_true,emotion_pred,confidence,duration,transcript
IEMOCAP,iemocap_Ses04F_impro04_M001,neutral,neutral,0.2,3.07,I guess you're not trying hard enough.
IEMOCAP,iemocap_Ses04F_impro04_M002,neutral,neutral,0.2,5.67,just I don't know maybe you're not smart enough
IEMOCAP,iemocap_Ses04F_impro04_M003,neutral,disgust,0.2,4.47,"I mean, I don't know. Just go out and keep trying."
IEMOCAP,iemocap_Ses04F_impro04_M004,neutral,neutral,0.5,1.89,... to just... I didn't try.
IEMOCAP,iemocap_Ses04F_impro04_M005,neutral,neutral,0.2,2.51,"Hey, look, I mean, you know,"
IEMOCAP,iemocap_Ses04F_impro04_M006,neutral,disgust,0.2,3.07,"But look bananas don't grow overnight, okay?"
IEMOCAP,iemocap_Ses04F_impro04_M007,neutral,neutral,0.5,1.93,What do you need to do?
IEMOCAP,iemocap_Ses04F_impro04_M008,neutral,neutral,0.5,4.71,"You know, you need to just, you need to, it takes time to get a good job. I mean..."
IEMOCAP,iemocap_Ses04F_impro04_M009,neutral,disgust,0.5,6.91,"Look at me like, you know, I mean hey, it took me you know like six years to get where I am now. I mean"
IEMOCAP,iemocap_Ses04F_impro04_M010,anger,disgust,0.2,4.38,"I don't know, I mean whatever."
IEMOCAP,iemocap_Ses04F_impro04_M011,neutral,neutral,0.2,1.3,Clearly.
IEMOCAP,iemocap_Ses04F_impro04_M012,neutral,disgust,0.2,2.37,"I'm sorry, okay?"
IEMOCAP,iemocap_Ses04F_impro04_M013,neutral,neutral,0.5,3.81,"I mean, well, I mean, I don't know. It doesn't really affect my life, you know."
IEMOCAP,iemocap_Ses04F_impro04_M014,neutral,disgust,0.2,2.03,Wir einst werden
IEMOCAP,iemocap_Ses04F_impro04_M015,neutral,joy,0.2,2.68,"I don't know, I mean..."
IEMOCAP,iemocap_Ses04F_impro04_M016,neutral,disgust,0.2,3.67,Clearly clearly you're doing something wrong
IEMOCAP,iemocap_Ses04F_impro04_M017,neutral,neutral,0.2,5.86,"Because if you've been looking, you've been applying for jobs for three years and"
IEMOCAP,iemocap_Ses04F_impro04_M018,neutral,disgust,0.5,7.04,Are you I mean do you like get dressed up and everything when you go to job interview?
IEMOCAP,iemocap_Ses04F_impro04_M019,neutral,neutral,0.5,4.79,and you like you know you shave your legs and everything like
IEMOCAP,iemocap_Ses04F_impro04_M020,neutral,disgust,0.5,4.11,"And I won't, I mean, you know, you gotta like do your hair and you, I don't know, I mean it's like"
IEMOCAP,iemocap_Ses04F_impro04_M021,neutral,neutral,0.5,5.29,"I mean, you know, it's like like they said it's like you know presentations like 80%"
IEMOCAP,iemocap_Ses04F_impro04_M022,neutral,neutral,0.2,6.03,Or some large percent of success?
IEMOCAP,iemocap_Ses04F_impro04_M023,neutral,neutral,0.2,6.77,"So I don't know, I mean just keep keep keep at it keep trying go"
IEMOCAP,iemocap_Ses04F_impro04_M024,neutral,disgust,0.5,6.36,"What do you want me to look? Hey, look, if I could... Don't get all sassy if I..."
IEMOCAP,iemocap_Ses04F_impro04_M025,anger,anger,0.7,5.76,"Look, if I could give you a job, if I could give you a job I would, but I mean I'm not in that position."
IEMOCAP,iemocap_Ses04F_impro04_M026,neutral,sadness,0.7,4.77,"Hey, I'd love to help you, but I you don't have the kind of training that I"
IEMOCAP,iemocap_Ses04F_impro04_M027,anger,neutral,0.2,1.99,"So, go to McDonald's."
IEMOCAP,iemocap_Ses04F_impro04_M028,neutral,disgust,0.2,2.83,"Well, you gotta start somewhere, I mean..."
IEMOCAP,iemocap_Ses04F_impro04_M029,anger,neutral,0.2,6.78,"Well, you're gonna have to. You don't really have an option. What's your problem?"
IEMOCAP,iemocap_Ses04F_impro04_M030,neutral,joy,0.5,2.95,"I don't know, it's like I'm trying to be..."
IEMOCAP,iemocap_Ses04F_impro04_M031,neutral,disgust,0.5,2.26,I'm trying to be helpful here.
IEMOCAP,iemocap_Ses04F_impro04_M032,neutral,neutral,0.5,3.91,Trying to be helpful and you're just like coming at me with like attacks.
IEMOCAP,iemocap_Ses04F_impro04_M033,neutral,sadness,0.4,2.26,Trying to watch TV.
IEMOCAP,iemocap_Ses04F_impro04_M034,neutral,sadness,0.4,4.04,Trying to watch TV.
IEMOCAP,iemocap_Ses04F_impro05_F000,anger,joy,0.2,2.56,You guys lost my bag.
IEMOCAP,iemocap_Ses04F_impro05_F001,anger,neutral,0.2,2.03,Y<|cy|>
IEMOCAP,iemocap_Ses04F_impro05_F002,anger,neutral,0.5,12.01,I don't know the place where they told me to go look they told me to come talk to you because you guys Lost my bag not it's late not it'll be here soon lost it completely. What are you going to do about that?
IEMOCAP,iemocap_Ses04F_impro05_F003,anger,disgust,0.2,7.5,Look! That bag has my entire life in it and you just lost it.
IEMOCAP,iemocap_Ses04F_impro05_F004,anger,joy,0.5,2.21,Lost it just like I mean
IEMOCAP,iemocap_Ses04F_impro05_F005,anger,neutral,0.5,3.4,It's not like it just disappeared into thin air. Somebody wasn't paying attention.
IEMOCAP,iemocap_Ses04F_impro05_F006,anger,joy,0.5,8.42,"because my bag was very easy to keep track of. It's got big, you know, rainbow colored crap all over it, and no one was paying attention because now it's just gone."
IEMOCAP,iemocap_Ses04F_impro05_F007,neutral,neutral,0.2,1.99,"Wait, what?"
IEMOCAP,iemocap_Ses04F_impro05_F008,anger,joy,0.2,3.32,"No, no, I heard what you said."
IEMOCAP,iemocap_Ses04F_impro05_F009,anger,neutral,0.5,23.14,"You're kidding me, right? You're gonna give me $50 to completely cover my bag, everything that was in it, the inconvenience that I've gone through. I paid for my ticket, all I expect is to safely get to my destination with my stuff. Is that so much to ask? I mean, I really don't think that's that big a deal to ask you guys to have my bag in the place where I leave and then put my bag where I end up."
IEMOCAP,iemocap_Ses04F_impro05_F010,anger,neutral,0.2,4.36,"Yeah, well that's got everything I have in it"
IEMOCAP,iemocap_Ses04F_impro05_F011,anger,anger,0.7,16.61,"Look, $50 is unacceptable. My bag itself cost over $150. You can't just give me $50 gift certificate to percos or whatever the hell. And then send me off like that's good enough. Like that's all I needed was $50. My bag is worth more than that."
IEMOCAP,iemocap_Ses04F_impro05_F012,anger,neutral,0.5,9.66,I expect your airline who was responsible for my bag to give me the equivalent of the bag and all of the things in it.
IEMOCAP,iemocap_Ses04F_impro05_F013,anger,joy,0.5,5.57,I didn't sign anything. I didn't sign anything and you people have got to make
IEMOCAP,iemocap_Ses04F_impro05_F014,anger,joy,0.5,5.87,You have to make a man's for what you did for losing my bag and all of my stuff $50 is unacceptable
IEMOCAP,iemocap_Ses04F_impro05_F015,anger,joy,0.5,9.67,"No, no, I don't know. You know what? I'm gonna call my lawyer. You know what? That's what I'm gonna do I'm gonna call my lawyer and have him get down here and explain to you that this is an unacceptable option"
IEMOCAP,iemocap_Ses04F_impro05_F016,anger,neutral,0.5,1.99,I want to talk to your supervisor.
IEMOCAP,iemocap_Ses04F_impro05_F017,anger,joy,0.5,5.56,I've had enough. I want to talk no no unacceptable. I want to talk to your supervisor. I am done with this
IEMOCAP,iemocap_Ses04F_impro05_F018,anger,joy,0.5,3.04,"Really, you don't work for anybody. It's just you."
IEMOCAP,iemocap_Ses04F_impro05_F019,anger,neutral,0.5,9.24,"Okay, well I want to call whoever you report to, whoever your boss is because I have had enough with this airline And I am finished waiting for my $50 gift certificate"
IEMOCAP,iemocap_Ses04F_impro05_M000,anger,disgust,0.2,4.23,Welcome to Northwest Airlines. How can I help you?
IEMOCAP,iemocap_Ses04F_impro05_M001,anger,disgust,0.2,2.86,Did you file complaint already?
IEMOCAP,iemocap_Ses04F_impro05_M002,anger,disgust,0.5,5.97,Where did you do it at the front desk over by the back of the plane?
IEMOCAP,iemocap_Ses04F_impro05_M003,anger,neutral,0.2,6.28,"Um, man, first of all, I'd like you to calm down. Second of all. Look."
IEMOCAP,iemocap_Ses04F_impro05_M004,neutral,neutral,0.2,2.51,I understand that man.
IEMOCAP,iemocap_Ses04F_impro05_M005,anger,disgust,0.2,2.76,I understand my bads
IEMOCAP,iemocap_Ses04F_impro05_M006,anger,neutral,0.5,11.31,I understand that the best I can do for you at this moment is give you a $50 check courtesy of Northwest Airlines for inconveniencing you and losing your luggage
IEMOCAP,iemocap_Ses04F_impro05_M007,anger,neutral,0.5,4.13,At this moment in time all I can do for you is give me
IEMOCAP,iemocap_Ses04F_impro05_M008,anger,disgust,0.5,2.98,"You're getting very excited right now. Well, that's..."
IEMOCAP,iemocap_Ses04F_impro05_M009,anger,neutral,0.5,4.36,"I understand that man, but there's not really much I can do for you right now."
IEMOCAP,iemocap_Ses04F_impro05_M010,anger,neutral,0.5,7.27,What I need you to do is file another complaint form as a form you can fill out by the front desk near the back of the claim.
IEMOCAP,iemocap_Ses04F_impro05_M011,anger,neutral,0.5,3.78,If you'd like to take that over to the front desk and then...
IEMOCAP,iemocap_Ses04F_impro05_M012,anger,neutral,0.5,1.73,We're just talking over each other
IEMOCAP,iemocap_Ses04F_impro05_M013,anger,neutral,0.5,2.55,we're not going to communicate anything this way.
IEMOCAP,iemocap_Ses04F_impro05_M014,anger,neutral,0.2,6.03,"In flying with Northwest Airlines, you agree to..."
IEMOCAP,iemocap_Ses04F_impro05_M015,anger,neutral,0.5,3.71,SIGN AWAY YOUR LOGANGE I'M SIGNING TO BE Are you pl-
IEMOCAP,iemocap_Ses04F_impro05_M016,anger,neutral,0.2,7.94,"It's part of the small, it's part of the agreement when purchasing an airline ticket. There is when you..."
IEMOCAP,iemocap_Ses04F_impro05_M017,anger,neutral,0.5,5.87,"Ma'am, please calm down. When you purchase a ticket, there is a terms and agreement."
IEMOCAP,iemocap_Ses04F_impro05_M018,anger,disgust,0.2,6.51,terms and conditions in the agreement of purchasing the ticket. Most people frequently look it over.
IEMOCAP,iemocap_Ses04F_impro05_M019,anger,neutral,0.5,2.78,The best we can do for you is give you...
IEMOCAP,iemocap_Ses04F_impro05_M020,anger,sadness,0.4,1.3,Man.
IEMOCAP,iemocap_Ses04F_impro05_M021,anger,disgust,0.2,4.2,I am I am I am my own
IEMOCAP,iemocap_Ses04F_impro05_M022,anger,disgust,0.2,2.39,"I am the supervisor, ma'am."
IEMOCAP,iemocap_Ses04F_impro05_M023,anger,neutral,0.5,2.96,This is you. I am the current manager on duty. Okay.
IEMOCAP,iemocap_Ses04F_impro05_M024,anger,disgust,0.2,4.16,I own Northwest Airlines.
IEMOCAP,iemocap_Ses04F_impro06_F000,sadness,neutral,0.2,2.01,Thanks.
IEMOCAP,iemocap_Ses04F_impro06_F001,sadness,neutral,0.2,12.0,"You know, it's just... You know, I mean it just happened, I just... It's like I just keep expecting him to walk in, you know?"
IEMOCAP,iemocap_Ses04F_impro06_F002,sadness,sadness,0.4,22.18,"I just thought he would have longer, you know? Because I mean, when he found out he was sick, we knew that wasn't good, but I just... I just thought that it would take longer, you know?"
IEMOCAP,iemocap_Ses04F_impro06_F003,sadness,neutral,0.2,1.95,"I know, I know."
IEMOCAP,iemocap_Ses04F_impro06_F004,sadness,neutral,0.2,15.91,"Yeah, I know But I'd rather have him here with me, you know It's just not fair. I mean he I think it's due like anything. I mean he was"
IEMOCAP,iemocap_Ses04F_impro06_F005,sadness,disgust,0.5,15.29,"It's only 24 and there's so many things that we're gonna do, you know? And now he won't get to do them and he won't get to be here when I do, you know? Like I'll get married someday and he won't be there. Like he won't get to see that."
IEMOCAP,iemocap_Ses04F_impro06_F006,sadness,fear,0.4,2.95,This isn't seem fair.
IEMOCAP,iemocap_Ses04F_impro06_F007,sadness,sadness,0.4,2.92,Thank you for being here.
IEMOCAP,iemocap_Ses04F_impro06_F008,joy,anger,0.7,8.18,"You're probably right, you're probably be pissed we were all sitting around being upset about it. You'd want us to have a party."
IEMOCAP,iemocap_Ses04F_impro06_F009,joy,neutral,0.2,3.05,And a drink in his honor.
IEMOCAP,iemocap_Ses04F_impro06_F010,sadness,neutral,0.2,1.86,미 baixo
IEMOCAP,iemocap_Ses04F_impro06_M000,sadness,disgust,0.2,12.01,"Hey, I'm really sorry about what happened. I don't tell... I mean, what can you do, you know? I mean, it's..."
IEMOCAP,iemocap_Ses04F_impro06_M001,sadness,sadness,0.4,24.36,"When I was seven my grandmother died and I really, I don't know, I mean it was really hard to let go but the important thing is is that you do let go and you realize that you know they, you know, this person had fun while they were, while they were here and you work, work through it."
IEMOCAP,iemocap_Ses04F_impro06_M002,sadness,disgust,0.2,8.88,"Yeah, yeah, I mean it's it's hard"
IEMOCAP,iemocap_Ses04F_impro06_M003,sadness,sadness,0.4,1.65,Yeah.
IEMOCAP,iemocap_Ses04F_impro06_M004,neutral,neutral,0.5,6.76,"Well, I mean, you know, I mean it was, I mean it was that kind of condition."
IEMOCAP,iemocap_Ses04F_impro06_M005,sadness,neutral,0.2,4.02,"You know, it's inevitable and honestly it's almost like..."
IEMOCAP,iemocap_Ses04F_impro06_M006,neutral,sadness,0.7,4.16,"you know, you don't, you know, how long do you want the person to go through that, you know?"
IEMOCAP,iemocap_Ses04F_impro06_M007,neutral,neutral,0.5,6.95,"He said, it's almost, you know, he's better off to rest in peace than he is to live in pain."
IEMOCAP,iemocap_Ses04F_impro06_M008,sadness,sadness,0.4,2.32,Yeah.
IEMOCAP,iemocap_Ses04F_impro06_M009,sadness,disgust,0.2,12.18,"It's not fair, but I mean that's the course of life is that you mean people and you lose them."
IEMOCAP,iemocap_Ses04F_impro06_M010,sadness,sadness,0.4,2.32,You're okay.
IEMOCAP,iemocap_Ses04F_impro06_M011,sadness,disgust,0.2,7.24,"You know, I think we should celebrate because I think that's what he would have wanted."
IEMOCAP,iemocap_Ses04F_impro06_M012,neutral,neutral,0.2,1.24,Yeah.
IEMOCAP,iemocap_Ses04F_impro06_M013,sadness,neutral,0.2,15.18,"That's right. That's right. I think he would, he wants to, you know, celebrate the life that he lived and, you know, enjoy the rest of ours as much as we can."
IEMOCAP,iemocap_Ses04F_impro06_M014,sadness,neutral,0.2,1.77,So...
IEMOCAP,iemocap_Ses04F_impro07_F000,joy,neutral,0.2,2.13,Guess what came today?
IEMOCAP,iemocap_Ses04F_impro07_F001,joy,neutral,0.2,2.06,My acceptance letter?
IEMOCAP,iemocap_Ses04F_impro07_F002,joy,neutral,0.2,1.62,From USA
IEMOCAP,iemocap_Ses04F_impro07_F003,joy,anger,0.4,1.44,Yes I am!
IEMOCAP,iemocap_Ses04F_impro07_F004,joy,neutral,0.2,2.79,"Well yeah, that's generalizing."
IEMOCAP,iemocap_Ses04F_impro07_F005,joy,neutral,0.2,4.59,Big fat acceptance packet with all the information
IEMOCAP,iemocap_Ses04F_impro07_F006,joy,anger,0.4,2.44,I know!
IEMOCAP,iemocap_Ses04F_impro07_F007,joy,joy,0.2,2.99,okay u supers bone
IEMOCAP,iemocap_Ses04F_impro07_F008,joy,neutral,0.2,2.29,It's safe around there.
IEMOCAP,iemocap_Ses04F_impro07_F009,joy,joy,0.5,2.38,The campus is beautiful. I'm so excited.
IEMOCAP,iemocap_Ses04F_impro07_F010,joy,joy,0.5,4.37,Do you want to buy me some mace for my you know going away present?
IEMOCAP,iemocap_Ses04F_impro07_F011,joy,neutral,0.2,1.82,There we go perfect
IEMOCAP,iemocap_Ses04F_impro07_F012,joy,neutral,0.5,3.95,"And a teaser, excellent. Just make sure it's a big knife."
IEMOCAP,iemocap_Ses04F_impro07_F013,joy,anger,0.7,2.46,I don't want any of those little puny ones.
IEMOCAP,iemocap_Ses04F_impro07_F014,joy,neutral,0.2,5.67,"Well, I was thinking maybe underwater basket weaving."
IEMOCAP,iemocap_Ses04F_impro07_F015,joy,neutral,0.5,2.5,"USC has a major in that, right?"
IEMOCAP,iemocap_Ses04F_impro07_F016,joy,neutral,0.2,4.56,They have USC has everything because USC has to have ever...
IEMOCAP,iemocap_Ses04F_impro07_F017,joy,disgust,0.2,2.84,"Okay, well I'm lying, but"
IEMOCAP,iemocap_Ses04F_impro07_F018,joy,joy,0.5,4.21,"Well, I haven't decided yet. I want to try some things out."
IEMOCAP,iemocap_Ses04F_impro07_F019,neutral,neutral,0.2,1.04,Yeah.
IEMOCAP,iemocap_Ses04F_impro07_F020,neutral,neutral,0.5,6.5,I know because then I can do whatever I want right I can try classes in this and they try classes in that and then pick whatever I like
IEMOCAP,iemocap_Ses04F_impro07_F021,joy,neutral,0.2,4.2,"Okay, well I'm not gonna be undecided forever"
IEMOCAP,iemocap_Ses04F_impro07_F022,joy,joy,0.5,3.45,And it's so close so you can come visit me all the time.
IEMOCAP,iemocap_Ses04F_impro07_F023,neutral,joy,0.2,1.33,Right?
IEMOCAP,iemocap_Ses04F_impro07_F024,joy,fear,0.7,6.65,So this works out perfectly because I was worried if I didn't get into a seat I'd have to go somewhere far away and then
IEMOCAP,iemocap_Ses04F_impro07_F025,neutral,sadness,0.4,1.73,I miss you.
IEMOCAP,iemocap_Ses04F_impro07_F026,neutral,joy,0.2,3.09,"Yeah, but now we don't have to"
IEMOCAP,iemocap_Ses04F_impro07_F027,joy,joy,0.2,2.09,Everything worked out perfectly.
IEMOCAP,iemocap_Ses04F_impro07_F028,joy,neutral,0.5,2.3,I know we should have a party.
IEMOCAP,iemocap_Ses04F_impro07_F029,joy,joy,0.5,2.62,And I got accepted to USC party.
IEMOCAP,iemocap_Ses04F_impro07_F030,joy,joy,0.5,4.62,"No, and I got accepted to USP, party. Right, right, right, right."
IEMOCAP,iemocap_Ses04F_impro07_F031,joy,joy,0.2,2.31,"Alright, now you're with me."
IEMOCAP,iemocap_Ses04F_impro07_F032,joy,neutral,0.5,2.1,That's what I got to tell you.
IEMOCAP,iemocap_Ses04F_impro07_F033,joy,neutral,0.2,1.47,I don't!
IEMOCAP,iemocap_Ses04F_impro07_F034,neutral,neutral,0.2,3.34,Are you asking me on a date?
IEMOCAP,iemocap_Ses04F_impro07_F035,joy,neutral,0.5,2.28,What would you have in mind?
IEMOCAP,iemocap_Ses04F_impro07_F036,joy,anger,0.4,1.05,haha f
IEMOCAP,iemocap_Ses04F_impro07_F037,neutral,neutral,0.5,3.61,You did not just ask me on a date to red lobster.
IEMOCAP,iemocap_Ses04F_impro07_F038,joy,neutral,0.2,2.71,"On occasion, I've heard of it."
IEMOCAP,iemocap_Ses04F_impro07_F039,joy,joy,0.2,3.15,Yeah totally.
IEMOCAP,iemocap_Ses04F_impro07_F040,joy,neutral,0.5,2.97,I am totally down with the ice cream.
IEMOCAP,iemocap_Ses04F_impro07_F041,joy,neutral,0.5,2.67,We can work that up right out.
IEMOCAP,iemocap_Ses04F_impro07_F042,joy,neutral,0.2,1.49,All right.
IEMOCAP,iemocap_Ses04F_impro07_F043,neutral,joy,0.5,2.41,I think that'd be really fun actually. Yeah.
IEMOCAP,iemocap_Ses04F_impro07_F044,joy,joy,0.5,1.45,I'm glad you're here. Party.
IEMOCAP,iemocap_Ses04F_impro07_F045,neutral,neutral,0.5,5.61,"Well look at that, what a great day. I got into college and I got to all the things I deserved when I got to do that after their want to do it."
IEMOCAP,iemocap_Ses04F_impro07_F046,neutral,joy,0.2,2.12,Yay for me!
IEMOCAP,iemocap_Ses04F_impro07_F047,joy,neutral,0.5,1.45,"No, you're gonna take it."
IEMOCAP,iemocap_Ses04F_impro07_F048,joy,anger,0.7,4.11,"Okay, well that's not a happy part. We know I'm talking about that"
IEMOCAP,iemocap_Ses04F_impro07_F049,joy,joy,0.5,6.04,"Well, no, I mean, I have some scholarship and some financial aid and stuff, but I'll have to, you know, I'll get a job."
IEMOCAP,iemocap_Ses04F_impro07_F050,joy,fear,0.4,2.45,while I'm in school.
IEMOCAP,iemocap_Ses04F_impro07_F051,joy,neutral,0.5,3.64,"Yeah, it worked out. Maybe I can work your red lobster"
IEMOCAP,iemocap_Ses04F_impro07_F052,joy,joy,0.2,2.63,"And now, right down the street."
IEMOCAP,iemocap_Ses04F_impro07_F053,neutral,neutral,0.2,3.53,"Right, there's always that option. Donut thing."
IEMOCAP,iemocap_Ses04F_impro07_F054,neutral,neutral,0.2,1.18,Right. Right.
IEMOCAP,iemocap_Ses04F_impro07_F055,neutral,neutral,0.2,2.62,And like most places real.
IEMOCAP,iemocap_Ses04F_impro07_F056,neutral,neutral,0.5,1.94,What could a donut shop or...
IEMOCAP,iemocap_Ses04F_impro07_F057,neutral,neutral,0.2,5.17,Maybe on campus I hear they have jobs on campus. Even. Even.
IEMOCAP,iemocap_Ses04F_impro07_F058,joy,neutral,0.2,5.31,"Excellent! Drive drunk people around, because you know that's all campus cruisers for."
IEMOCAP,iemocap_Ses04F_impro07_F059,joy,neutral,0.2,1.78,"Okay, now that's dorky"
IEMOCAP,iemocap_Ses04F_impro07_F060,joy,joy,0.2,1.24,Yeah!
IEMOCAP,iemocap_Ses04F_impro07_F061,joy,neutral,0.2,1.8,Student Council!
IEMOCAP,iemocap_Ses04F_impro07_F062,joy,neutral,0.2,1.4,"No, it's dorky."
IEMOCAP,iemocap_Ses04F_impro07_F063,joy,neutral,0.2,2.63,social live
IEMOCAP,iemocap_Ses04F_impro07_F064,joy,neutral,0.2,1.85,Atscenes Atvf
IEMOCAP,iemocap_Ses04F_impro07_F065,joy,joy,0.2,1.14,Ha ha!
IEMOCAP,iemocap_Ses04F_impro07_F066,joy,neutral,0.5,9.65,"No. But I'm thinking I might, you know, like, audition for a player or something. I don't really want to do this sorority thing. I'm not really feeling that vibe with this."
IEMOCAP,iemocap_Ses04F_impro07_F067,neutral,disgust,0.2,2.37,It's really valley girls and
IEMOCAP,iemocap_Ses04F_impro07_F068,neutral,joy,0.2,2.2,Lots of money and...
IEMOCAP,iemocap_Ses04F_impro07_F069,neutral,neutral,0.2,1.51,Rates.
IEMOCAP,iemocap_Ses04F_impro07_F070,joy,neutral,0.5,3.51,What have you heard about the Greeks this day?
IEMOCAP,iemocap_Ses04F_impro07_F071,neutral,joy,0.5,4.21,Freeing nothing because you have to pay tons of money anyway
IEMOCAP,iemocap_Ses04F_impro07_F072,neutral,neutral,0.5,4.27,"I think I live on campus the first year because they meet more people that way, right? Or..."
IEMOCAP,iemocap_Ses04F_impro07_F073,neutral,neutral,0.5,5.79,"Well, yeah, I mean that's where you meet people, right? But everybody lives in the dorms, right? It's great to see you meet me."
IEMOCAP,iemocap_Ses04F_impro07_F074,joy,joy,0.5,10.18,"Oh, oh, I'm sorry my bad. I'll have to like sign up for summer lessons from you before I go You can teach me how to be cool before I go to college"
IEMOCAP,iemocap_Ses04F_impro07_F075,neutral,neutral,0.2,1.61,Right.
IEMOCAP,iemocap_Ses04F_impro07_F076,neutral,neutral,0.5,3.09,So basically what you're saying is that I was right.
IEMOCAP,iemocap_Ses04F_impro07_F077,neutral,neutral,0.2,1.85,"I'm right, right?"
IEMOCAP,iemocap_Ses04F_impro07_F078,joy,neutral,0.5,3.06,"That's what she's saying, I'm right. Yes, you're right. Ha!"
IEMOCAP,iemocap_Ses04F_impro07_F079,joy,joy,0.2,1.13,Me!
IEMOCAP,iemocap_Ses04F_impro07_M000,neutral,disgust,0.2,2.87,"Hey, what's up?"
IEMOCAP,iemocap_Ses04F_impro07_M001,joy,neutral,0.2,1.36,What?
IEMOCAP,iemocap_Ses04F_impro07_M002,neutral,disgust,0.2,1.14,Get out.
IEMOCAP,iemocap_Ses04F_impro07_M003,neutral,neutral,0.2,1.25,You serious?
IEMOCAP,iemocap_Ses04F_impro07_M004,neutral,neutral,0.2,5.35,"Oh my God, what happened? You got in. Otherwise, wouldn't be so happy."
IEMOCAP,iemocap_Ses04F_impro07_M005,joy,joy,0.2,2.71,That's awesome. Congratulations.
IEMOCAP,iemocap_Ses04F_impro07_M006,joy,neutral,0.2,2.85,That's amazing wow!
IEMOCAP,iemocap_Ses04F_impro07_M007,neutral,neutral,0.2,6.04,You're gonna have to get like a 9mm because USC is like in South Central.
IEMOCAP,iemocap_Ses04F_impro07_M008,neutral,sadness,0.4,2.67,No seriously seriously.
IEMOCAP,iemocap_Ses04F_impro07_M009,neutral,neutral,0.5,4.75,"I know you should give like a taser or something. I mean, walking around the campus at night."
IEMOCAP,iemocap_Ses04F_impro07_M010,neutral,neutral,0.5,3.39,I'll get you I'll get you a bottle of maize
IEMOCAP,iemocap_Ses04F_impro07_M011,neutral,disgust,0.2,2.41,and a taser and a knife.
IEMOCAP,iemocap_Ses04F_impro07_M012,neutral,disgust,0.2,2.57,I think you'll be fully loaded.
IEMOCAP,iemocap_Ses04F_impro07_M013,neutral,joy,0.5,3.35,So what are you gonna what are you gonna major in?
IEMOCAP,iemocap_Ses04F_impro07_M014,neutral,neutral,0.2,3.14,Underwater basket weaving my god
IEMOCAP,iemocap_Ses04F_impro07_M015,neutral,neutral,0.5,1.9,"They have, they have that."
IEMOCAP,iemocap_Ses04F_impro07_M016,neutral,neutral,0.5,2.11,They have that as a major.
IEMOCAP,iemocap_Ses04F_impro07_M017,neutral,disgust,0.2,3.53,That's ridiculous. I don't believe that.
IEMOCAP,iemocap_Ses04F_impro07_M018,neutral,neutral,0.2,1.75,"Seriously, what's your major?"
IEMOCAP,iemocap_Ses04F_impro07_M019,neutral,neutral,0.5,1.64,So you're on the side. Yeah.
IEMOCAP,iemocap_Ses04F_impro07_M020,neutral,joy,0.2,1.44,"Hey, that's cool."
IEMOCAP,iemocap_Ses04F_impro07_M021,neutral,disgust,0.5,8.25,"No, no, it's totally cool. I mean like this friend of mine he was he's been undecided now for like past like 11 years of his life"
IEMOCAP,iemocap_Ses04F_impro07_M022,neutral,neutral,0.2,1.77,Well
IEMOCAP,iemocap_Ses04F_impro07_M023,neutral,anger,0.7,1.57,You're fine. You're fine.
IEMOCAP,iemocap_Ses04F_impro07_M024,neutral,neutral,0.5,3.21,"Yeah, I know that's right. Yeah, yeah, because I live in LA."
IEMOCAP,iemocap_Ses04F_impro07_M025,neutral,joy,0.2,2.71,And I like living in it.
IEMOCAP,iemocap_Ses04F_impro07_M026,neutral,disgust,0.5,6.19,You have to like go somewhere else and you know we would be apart and that would suck
IEMOCAP,iemocap_Ses04F_impro07_M027,neutral,neutral,0.2,1.01,Right.
IEMOCAP,iemocap_Ses04F_impro07_M028,joy,joy,0.2,1.04,That's awesome!
IEMOCAP,iemocap_Ses04F_impro07_M029,neutral,neutral,0.2,1.46,You should empathy.
IEMOCAP,iemocap_Ses04F_impro07_M030,neutral,disgust,0.2,4.01,You got to accept what? To a USC party.
IEMOCAP,iemocap_Ses04F_impro07_M031,neutral,neutral,0.5,2.79,"Oh, that's right. Okay. Right, right, right."
IEMOCAP,iemocap_Ses04F_impro07_M032,neutral,joy,0.2,2.82,a party celebrating your acceptance.
IEMOCAP,iemocap_Ses04F_impro07_M033,neutral,joy,0.2,1.04,That's cool.
IEMOCAP,iemocap_Ses04F_impro07_M034,joy,joy,0.5,4.48,"Well, that's really cool that you're gonna be staying in the same city and everything so um"
IEMOCAP,iemocap_Ses04F_impro07_M035,neutral,sadness,0.7,4.51,"I don't know, like, are you like, you don't know, are you like a bailboard or anything?"
IEMOCAP,iemocap_Ses04F_impro07_M036,joy,disgust,0.5,4.35,"Well, I mean, I don't know. It's like, you know, I kind of had a crush on you throughout high school and like"
IEMOCAP,iemocap_Ses04F_impro07_M037,joy,neutral,0.5,8.3,"I don't know, I just thought that maybe we could, you know, just test the waters anyway, and see what the problem is."
IEMOCAP,iemocap_Ses04F_impro07_M038,joy,neutral,0.2,6.45,I don't know movies movie we're gonna movie in a dinner and and
IEMOCAP,iemocap_Ses04F_impro07_M039,joy,joy,0.2,8.85,"Actually, you know, this is really cool restaurant. I don't know if it's Red Lobster, it's like, it's down on..."
IEMOCAP,iemocap_Ses04F_impro07_M040,joy,disgust,0.5,1.39,Au revoir. Excuse me.
IEMOCAP,iemocap_Ses04F_impro07_M041,joy,neutral,0.2,2.12,"Wait, you've been there before?"
